gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,eventType
2801920207,,,,,,,,,,,,,,,,,,,,,,,,,,OBS935756316,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS935756316,OBS935756316,,obsr108908,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,30087,,,,1982,5,16,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Metro Vancouver,,Iona Island (General),,,,,,,,,49.22133,-123.2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.29507,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.29507,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.14_1,Greater Vancouver,CAN.2.14.29_1,Richmond,LC,
2800578015,,,,,,,,,,,,,,,,,,,,,,,,,,OBS829047040,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS829047040,OBS829047040,,obsr23008,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,36290,,,,1999,5,10,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Metro Vancouver,,Iona Island (General),,,,,,,,,49.22133,-123.2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.29618,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.29618,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.14_1,Greater Vancouver,CAN.2.14.29_1,Richmond,LC,
2797407743,,,,,,,,,,,,,,,,,,,,,,,,,,OBS826223056,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD_CAN,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD_CAN:OBS826223056,OBS826223056,,obsr131954,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,38856,,,,2006,5,19,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,"White Lake, Okanagan Falls",,,,,,,,,49.309902,-119.639915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.30919,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.30919,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.11_1,Okanagan-Similkameen D,LC,
2795308943,,,,,,,,,,,,,,,,,,,,,,,,,,OBS785606103,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS785606103,OBS785606103,,obsr682889,,2,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,43661,,,,2019,7,15,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,"White Lake, Okanagan Falls",,,,,,,,,49.309902,-119.639915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.30369,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.30369,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.11_1,Okanagan-Similkameen D,LC,
2793198528,,,,,,,,,,,,,,,,,,,,,,,,,,OBS863671014,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS863671014,OBS863671014,,obsr958634,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,43304,,,,2018,7,23,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,Osoyoos--Nighthawk Rd,,,,,,,,,49.01101,-119.67165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.29536,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.29536,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.9_1,Okanagan-Similkameen B,LC,
2792897819,,,,,,,,,,,,,,,,,,,,,,,,,,OBS776974369,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS776974369,OBS776974369,,obsr317571,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,43635,,,,2019,6,19,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,"White Lake, Okanagan Falls",,,,,,,,,49.309902,-119.639915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.30384,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.30384,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.11_1,Okanagan-Similkameen D,LC,
2791213894,,,,,,,,,,,,,,,,,,,,,,,,,,OBS842368253,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS842368253,OBS842368253,,obsr23008,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,27200,,,,1974,6,20,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,White Lake & vicinity,,,,,,,,,49.307667,-119.63811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.3099,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.3099,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.11_1,Okanagan-Similkameen D,LC,
2790402851,,,,,,,,,,,,,,,,,,,,,,,,,,OBS807072603,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS807072603,OBS807072603,,obsr864731,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,43726,,,,2019,9,18,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,Nighthawk Road-Chopaka Customs,,,,,,,,,49.00482,-119.67098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.29843,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.29843,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.9_1,Okanagan-Similkameen B,LC,
2789389582,,,,,,,,,,,,,,,,,,,,,,,,,,OBS787977489,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS787977489,OBS787977489,,obsr923382,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,43664,,,,2019,7,18,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,Nighthawk Road-Chopaka Customs,,,,,,,,,49.00482,-119.67098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.29655,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.29655,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.9_1,Okanagan-Similkameen B,LC,
278581601,,,,,,,,,,,,,,,,,,,,,,,,,,OBS94957736,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD_CAN,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD_CAN:OBS94957736,OBS94957736,,obsr104795,,2,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,40366,,,,2010,7,7,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,"White Lake, Okanagan Falls",,,,,,,,,49.309902,-119.639915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.28943,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.28943,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.11_1,Okanagan-Similkameen D,LC,
278559022,,,,,,,,,,,,,,,,,,,,,,,,,,OBS94613890,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD_CAN,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD_CAN:OBS94613890,OBS94613890,,obsr16582,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,40358,,,,2010,6,29,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,"White Lake, Okanagan Falls",,,,,,,,,49.309902,-119.639915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.3028,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.3028,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.11_1,Okanagan-Similkameen D,LC,
278553993,,,,,,,,,,,,,,,,,,,,,,,,,,OBS94606163,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS94606163,OBS94606163,,obsr95766,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,40358,,,,2010,6,29,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,"White Lake, Okanagan Falls",,,,,,,,,49.309902,-119.639915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.2886,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.2886,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.11_1,Okanagan-Similkameen D,LC,
2785076690,,,,,,,,,,,,,,,,,,,,,,,,,,OBS791994194,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS791994194,OBS791994194,,obsr1192929,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,43661,,,,2019,7,15,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,Nighthawk Road-Chopaka Customs,,,,,,,,,49.00482,-119.67098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.29387,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.29387,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.9_1,Okanagan-Similkameen B,LC,
2781512963,,,,,,,,,,,,,,,,,,,,,,,,,,OBS808552850,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD_QC,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD_QC:OBS808552850,OBS808552850,,obsr518478,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,43633,,,,2019,6,17,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,White Lake-Fairview Road,,,,,,,,,49.27294,-119.60724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.29672,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.29672,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.10_1,Okanagan-Similkameen C,LC,
2781021762,,,,,,,,,,,,,,,,,,,,,,,,,,OBS783430727,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD:OBS783430727,OBS783430727,,obsr786894,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,43654,,,,2019,7,8,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,Nighthawk Road-Chopaka Customs,,,,,,,,,49.00482,-119.67098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.3038,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.3038,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.9_1,Okanagan-Similkameen B,LC,
2781015506,,,,,,,,,,,,,,,,,,,,,,,,,,OBS764009453,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD_CAN,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD_CAN:OBS764009453,OBS764009453,,obsr384979,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,43606,,,,2019,5,21,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Columbia-Shuswap,,Revelstoke--Airport Marsh and Machete Island,,,,,,,,,50.96902,-118.192375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.29657,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.29657,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.8_1,Columbia-Shuswap,CAN.2.8.13_1,Revelstoke,LC,
278055803,,,,,,,,,,,,,,,,,,,,,,,,,,OBS93602217,,,,,,,,,,CC_BY_4_0,,,,,,,,,,,,,,,,,,,,,,,CLO,EBIRD_CAN,,,HUMAN_OBSERVATION,,,,URN:catalog:CLO:EBIRD_CAN:OBS93602217,OBS93602217,,obsr30089,,1,,,,,,,,,,,PRESENT,,,,,,,,,,,,,,,,,,,40336,,,,2010,6,7,,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,Okanagan-Similkameen,,White Lake-Fairview Road,,,,,,,,,49.27294,-119.60724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avibase-F6DF700B,"Oreoscoptes montanus (J.K.Townsend, 1837)",,,,,,,,Animalia,Chordata,Aves,Passeriformes,Mimidae,,Oreoscoptes,Oreoscoptes,,,montanus,,,SPECIES,,Sage Thrasher,,ACCEPTED,,,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,CA,44950.30164,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,,TRUE,FALSE,2494973,2494973,1,44,212,729,9321,2494972,,2494973,Oreoscoptes montanus,"Oreoscoptes montanus (J.K.Townsend, 1837)",Oreoscoptes montanus,,DWC_ARCHIVE,44950.30164,44622.40386,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.21_1,Okanagan-Similkameen,CAN.2.21.10_1,Okanagan-Similkameen C,LC,
