gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3276983424																										OBS938857045																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS938857045	OBS938857045		obsr417835		1											PRESENT																								2020	05	31																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3276876584																										OBS952529853																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS952529853	OBS952529853		obsr838539		2											PRESENT																								2020	07	05																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3276793912																										OBS936143701																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS936143701	OBS936143701		obsr131954		1											PRESENT																								2020	06	01																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3276605592																										OBS957886829																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS957886829	OBS957886829		obsr30649		1											PRESENT																								2020	07	08																Canada		British Columbia	Okanagan-Similkameen		Auto selected 49.31423, -119.63810													49.314228	-119.6381	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3269097967																										OBS918346408																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS918346408	OBS918346408		obsr901626		2											PRESENT																								2020	05	10																Canada		British Columbia	Okanagan-Similkameen		Auto selected 49.30965, -119.63994													49.309654	-119.63994	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3267200145																										OBS1019338699																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS1019338699	OBS1019338699		obsr498760		4											PRESENT																								1992	06	14																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3266569133																										OBS937118582																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS937118582	OBS937118582		obsr304361		1											PRESENT																								2020	06	03																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3265804361																										OBS947830318																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS947830318	OBS947830318		obsr105792		1											PRESENT																								2020	06	25																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3265552537																										OBS953955458																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS953955458	OBS953955458		obsr131954		1											PRESENT																								1998	06	28																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3264532236																										OBS966320681																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS966320681	OBS966320681		obsr23008		1											PRESENT																								1988	06	04																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road													49.010597	-119.67149	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3263738686																										OBS1003122973																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS1003122973	OBS1003122973		obsr1056978		1											PRESENT																								1999	05	13																Canada		British Columbia	Metro Vancouver		Iona Island beach													49.219448	-123.21416	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3263626447																										OBS949554734																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS949554734	OBS949554734		obsr791042		1											PRESENT																								2020	06	28																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3263486382																										OBS938006680																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS938006680	OBS938006680		obsr157817		1											PRESENT																								2020	06	04																Canada		British Columbia	Okanagan-Similkameen		White Lake-Fairview Road													49.27294	-119.60724	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3261210168																										OBS937056512																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS937056512	OBS937056512		obsr131954		1											PRESENT																								2020	06	03																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3260827256																										OBS958247290																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS958247290	OBS958247290		obsr482219		1											PRESENT																								2020	07	19																Canada		British Columbia	Okanagan-Similkameen		Kaleden - White Lake Road													49.36648	-119.6265	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3257082269																										OBS947121077																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS947121077	OBS947121077		obsr682889		1											PRESENT																								2020	06	23																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3256811207																										OBS947121072																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS947121072	OBS947121072		obsr1192929		1											PRESENT																								2020	06	23																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3253075397																										OBS958921755																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS958921755	OBS958921755		obsr173519		1											PRESENT																								2020	07	19																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3252963065																										OBS955915222																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS955915222	OBS955915222		obsr262282		1											PRESENT																								2020	06	17																Canada		British Columbia	Okanagan-Similkameen		White Lake IBA Area 4													49.289406	-119.61893	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3252925812																										OBS934077479																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS934077479	OBS934077479		obsr1208112		1											PRESENT																								2020	05	29																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3251629448																										OBS975733283																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS975733283	OBS975733283		obsr502727		1											PRESENT																								2020	07	02																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3247744808																										OBS936831604																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS936831604	OBS936831604		obsr319460		1											PRESENT																								2020	06	02																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3245775859																										OBS961706782																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS961706782	OBS961706782		obsr11103													PRESENT																								2000	07	25																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3245640479																										OBS915719586																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS915719586	OBS915719586		obsr848304		1											PRESENT																								2020	05	08																Canada		British Columbia	Sunshine Coast		Harry Road Habitat - Elphinstone													49.39817	-123.55314	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3245441185																										OBS947120724																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS947120724	OBS947120724		obsr682889		1											PRESENT																								2020	06	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3244397138																										OBS958922908																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS958922908	OBS958922908		obsr673045		1											PRESENT																								2020	07	19																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3244340705																										OBS951226107																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS951226107	OBS951226107		obsr251091		1											PRESENT																								2020	07	02																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3242304805																										OBS952053298																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS952053298	OBS952053298		obsr498760		2											PRESENT																								2016	05	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3241053758																										OBS953405866																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS953405866	OBS953405866		obsr1710377		1											PRESENT																								2020	07	05																Canada		British Columbia	Okanagan-Similkameen		vaseux lake													49.310226	-119.5444	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3240948982																										OBS950601773																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS950601773	OBS950601773		obsr895282		1											PRESENT																								2020	07	01																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3240730749																										OBS929984287																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS929984287	OBS929984287		obsr131954		1											PRESENT																								2020	05	23																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3240202142																										OBS918346401																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS918346401	OBS918346401		obsr91832		2											PRESENT																								2020	05	10																Canada		British Columbia	Okanagan-Similkameen		Auto selected 49.30965, -119.63994													49.309654	-119.63994	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3239903709																										OBS949554688																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS949554688	OBS949554688		obsr121486		1											PRESENT																								2020	06	28																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3237192269																										OBS917855849																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS917855849	OBS917855849		obsr800918		1											PRESENT																								2020	05	09																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3235121753																										OBS946786821																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS946786821	OBS946786821		obsr440951		1											PRESENT																								2020	06	22																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3234788934																										OBS938427005																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS938427005	OBS938427005		obsr294554		1											PRESENT																								2020	06	05																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3231950172																										OBS909316236																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS909316236	OBS909316236		obsr1414606		1											PRESENT																								2020	05	02																Canada		British Columbia	Columbia-Shuswap		Wharf Road													50.89977	-119.45543	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3229750907																										OBS901163395																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS901163395	OBS901163395		obsr1632036		1											PRESENT																								2020	04	23																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3229429024																										OBS928484339																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS928484339	OBS928484339		obsr131954		1											PRESENT																								2020	05	21																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3215970904																										OBS1016693037																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS1016693037	OBS1016693037		obsr1158248		1											PRESENT																								1997	03	18																Canada		Ontario	Chatham-Kent		Wallaceburg													42.59429	-82.38356	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3215144162																										OBS1038151011																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS1038151011	OBS1038151011		obsr498760		1											PRESENT																								2020	06	24																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3214664694																										OBS1095508645																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS1095508645	OBS1095508645		obsr626765		1											PRESENT																								1997	03	16																Canada		Ontario	Chatham-Kent		Wallaceburg--Napier St													42.59751	-82.37675	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3214229852																										OBS1038535057																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS1038535057	OBS1038535057		obsr23008													PRESENT																								1991	06	25																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road													49.010597	-119.67149	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3213792245																										OBS1019320476																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS1019320476	OBS1019320476		obsr498760		1											PRESENT																								1992	06	14																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3210086940																										OBS1115839138																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS1115839138	OBS1115839138		obsr265914													PRESENT																								2000	05	18																Canada		British Columbia	Okanagan-Similkameen		Osoyoos--Road 22--dykes south of bridge													49.08337	-119.527214	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3209665497																										OBS1089169366																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS1089169366	OBS1089169366		obsr951458		1											PRESENT																								1997	03	28																Canada		Ontario	Chatham-Kent		220 Mary St, Chatham-Kent CA-ON (42.5965,-82.3769)													42.59651	-82.37691	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3208683893																										OBS1093356241																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS1093356241	OBS1093356241		obsr996583		1											PRESENT																								2006	02	25																Canada		Ontario	Niagara		St. Catharines--Port Weller east pier													43.23748	-79.2131	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3206538691																										OBS1007608022																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS1007608022	OBS1007608022		obsr307602		1											PRESENT																								1981	05	10																Canada		Ontario	Chatham-Kent		location approx for sage thrasher													42.310802	-81.85348	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3203605853																										OBS1042320677																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS1042320677	OBS1042320677		obsr498760		2											PRESENT																								2010	07	27																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3202369860																										OBS1033448370																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS1033448370	OBS1033448370		obsr845842		1											PRESENT																								1981	04	29																Canada		Ontario	Chatham-Kent		Rondeau PP--Marsh Trail													42.314114	-81.85121	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3200000728																										OBS1020702921																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS1020702921	OBS1020702921		obsr774900		1											PRESENT																								1997	03	20																Canada		Ontario	Chatham-Kent		Ontario, Wallaceburg, front lawn, 40 Napier Street													42.59619	-82.376335	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3194324870																										OBS963892002																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS963892002	OBS963892002		obsr1814335		1											PRESENT																								2019	06	26																Canada		British Columbia	Okanagan-Similkameen		Nighthawk Road-Chopaka Customs													49.00482	-119.67098	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3185273288																										OBS968717280																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS968717280	OBS968717280		obsr820253		1											PRESENT																								2020	08	16																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3183294976																										OBS948988014																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS948988014	OBS948988014		obsr531614		1											PRESENT																								2020	06	27																Canada		British Columbia	Okanagan-Similkameen		Kilpoola area--Sparrow Grasslands NCC Conservation Area													49.007473	-119.59871	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3181717351																										OBS937128044																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS937128044	OBS937128044		obsr319460		1											PRESENT																								2020	06	03																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3180668556																										OBS979607344																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS979607344	OBS979607344		obsr46206		1											PRESENT																								2011	04	21																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
3180602032																										OBS936829432																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS936829432	OBS936829432		obsr304361		1											PRESENT																								2020	06	02																Canada		British Columbia	Okanagan-Similkameen		White Lake, Okanagan Falls													49.309902	-119.639915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
